Date,store,product,number_sold
2019-11-30,0,2,1047
2019-12-01,0,2,1036
2019-12-02,0,2,1037
2019-12-03,0,2,1019
2019-12-04,0,2,1033
2019-12-05,0,2,1042
2019-12-06,0,2,1027
2019-12-07,0,2,1029
2019-12-08,0,2,1026
2019-12-09,0,2,1030
2019-12-10,0,2,1037
2019-12-11,0,2,1039
2019-12-12,0,2,1025
2019-12-13,0,2,1040
2019-12-14,0,2,1014
2019-12-15,0,2,1010
2019-12-16,0,2,1021
2019-12-17,0,2,1048
2019-12-18,0,2,1026
2019-12-19,0,2,1018
2019-12-20,0,2,997
2019-12-21,0,2,1016
2019-12-22,0,2,1027
2019-12-23,0,2,1019
2019-12-24,0,2,1022
2019-12-25,0,2,995
2019-12-26,0,2,1009
2019-12-27,0,2,1001
2019-12-28,0,2,1008
2019-12-29,0,2,993
2019-12-30,0,2,1021
2019-12-31,0,2,997
2019-01-01,0,3,892
2019-01-02,0,3,875
2019-01-03,0,3,884
2019-01-04,0,3,868
2019-01-05,0,3,853
2019-01-06,0,3,874
2019-01-07,0,3,886
2019-01-08,0,3,870
2019-01-09,0,3,886
2019-01-10,0,3,871
2019-01-11,0,3,879
2019-01-12,0,3,871
2019-01-13,0,3,879
2019-01-14,0,3,877
2019-01-15,0,3,873
2019-01-16,0,3,895
2019-01-17,0,3,879
2019-01-18,0,3,867
2019-01-19,0,3,861
2019-01-20,0,3,851
2019-01-21,0,3,878
2019-01-22,0,3,875
2019-01-23,0,3,871
2019-01-24,0,3,858
2019-01-25,0,3,864
2019-01-26,0,3,848
2019-01-27,0,3,854
2019-01-28,0,3,848
2019-01-29,0,3,868
2019-01-30,0,3,869
2019-01-31,0,3,868
2019-02-01,0,3,867
2019-02-02,0,3,843
2019-02-03,0,3,855
2019-02-04,0,3,856
2019-02-05,0,3,858
2019-02-06,0,3,861
2019-02-07,0,3,863
2019-02-08,0,3,840
2019-02-09,0,3,847
2019-02-10,0,3,860
2019-02-11,0,3,837
2019-02-12,0,3,858
2019-02-13,0,3,863
2019-02-14,0,3,855
2019-02-15,0,3,861
2019-02-16,0,3,836
2019-02-17,0,3,837
2019-02-18,0,3,842
2019-02-19,0,3,860
2019-02-20,0,3,867
2019-02-21,0,3,865
2019-02-22,0,3,843
2019-02-23,0,3,836
2019-02-24,0,3,846
2019-02-25,0,3,855
2019-02-26,0,3,840
2019-02-27,0,3,853
2019-02-28,0,3,860
2019-03-01,0,3,847
2019-03-02,0,3,842
2019-03-03,0,3,852
2019-03-04,0,3,844
2019-03-05,0,3,861
2019-03-06,0,3,850
2019-03-07,0,3,856
2019-03-08,0,3,846
2019-03-09,0,3,831
2019-03-10,0,3,832
2019-03-11,0,3,842
2019-03-12,0,3,835
2019-03-13,0,3,849
2019-03-14,0,3,855
2019-03-15,0,3,846
2019-03-16,0,3,827
2019-03-17,0,3,834
2019-03-18,0,3,841
2019-03-19,0,3,852
2019-03-20,0,3,858
2019-03-21,0,3,857
2019-03-22,0,3,828
2019-03-23,0,3,845
2019-03-24,0,3,844
2019-03-25,0,3,842
2019-03-26,0,3,853
2019-03-27,0,3,854
2019-03-28,0,3,859
2019-03-29,0,3,839
2019-03-30,0,3,848
2019-03-31,0,3,831
2019-04-01,0,3,849
2019-04-02,0,3,828
2019-04-03,0,3,856
2019-04-04,0,3,847
2019-04-05,0,3,821
2019-04-06,0,3,820
2019-04-07,0,3,828
2019-04-08,0,3,840
2019-04-09,0,3,847
2019-04-10,0,3,847
2019-04-11,0,3,845
2019-04-12,0,3,835
2019-04-13,0,3,852
2019-04-14,0,3,839
2019-04-15,0,3,852
2019-04-16,0,3,855
2019-04-17,0,3,855
2019-04-18,0,3,855
2019-04-19,0,3,846
2019-04-20,0,3,836
2019-04-21,0,3,857
2019-04-22,0,3,845
2019-04-23,0,3,846
2019-04-24,0,3,880
2019-04-25,0,3,866
2019-04-26,0,3,832
2019-04-27,0,3,825
2019-04-28,0,3,842
2019-04-29,0,3,851
2019-04-30,0,3,859
2019-05-01,0,3,846
2019-05-02,0,3,842
2019-05-03,0,3,849
2019-05-04,0,3,840
2019-05-05,0,3,832
2019-05-06,0,3,871
2019-05-07,0,3,868
2019-05-08,0,3,859
2019-05-09,0,3,859
2019-05-10,0,3,844
2019-05-11,0,3,838
2019-05-12,0,3,836
2019-05-13,0,3,863
2019-05-14,0,3,861
2019-05-15,0,3,868
2019-05-16,0,3,856
2019-05-17,0,3,870
2019-05-18,0,3,856
2019-05-19,0,3,879
2019-05-20,0,3,870
2019-05-21,0,3,873
2019-05-22,0,3,874
2019-05-23,0,3,872
2019-05-24,0,3,875
2019-05-25,0,3,848
2019-05-26,0,3,863
2019-05-27,0,3,864
2019-05-28,0,3,863
2019-05-29,0,3,867
2019-05-30,0,3,870
2019-05-31,0,3,869
2019-06-01,0,3,853
2019-06-02,0,3,852
2019-06-03,0,3,851
2019-06-04,0,3,876
2019-06-05,0,3,877
2019-06-06,0,3,866
2019-06-07,0,3,865
2019-06-08,0,3,889
2019-06-09,0,3,876
2019-06-10,0,3,873
2019-06-11,0,3,874
2019-06-12,0,3,886
2019-06-13,0,3,880
2019-06-14,0,3,889
2019-06-15,0,3,872
2019-06-16,0,3,867
2019-06-17,0,3,863
2019-06-18,0,3,872
2019-06-19,0,3,897
2019-06-20,0,3,890
2019-06-21,0,3,871
2019-06-22,0,3,886
2019-06-23,0,3,876
2019-06-24,0,3,882
2019-06-25,0,3,868
2019-06-26,0,3,901
2019-06-27,0,3,892
2019-06-28,0,3,876
2019-06-29,0,3,887
2019-06-30,0,3,886
2019-07-01,0,3,891
2019-07-02,0,3,888
2019-07-03,0,3,916
2019-07-04,0,3,896
2019-07-05,0,3,901
2019-07-06,0,3,890
2019-07-07,0,3,887
2019-07-08,0,3,893
2019-07-09,0,3,910
2019-07-10,0,3,906
2019-07-11,0,3,908
2019-07-12,0,3,898
2019-07-13,0,3,905
2019-07-14,0,3,902
2019-07-15,0,3,904
2019-07-16,0,3,912
2019-07-17,0,3,917
2019-07-18,0,3,905
2019-07-19,0,3,906
2019-07-20,0,3,911
2019-07-21,0,3,891
2019-07-22,0,3,894
2019-07-23,0,3,913
2019-07-24,0,3,919
2019-07-25,0,3,910
2019-07-26,0,3,905
2019-07-27,0,3,894
2019-07-28,0,3,903
2019-07-29,0,3,920
2019-07-30,0,3,925
2019-07-31,0,3,931
2019-08-01,0,3,910
2019-08-02,0,3,933
2019-08-03,0,3,926
2019-08-04,0,3,909
2019-08-05,0,3,918
2019-08-06,0,3,929
2019-08-07,0,3,944
2019-08-08,0,3,924
2019-08-09,0,3,917
2019-08-10,0,3,918
2019-08-11,0,3,909
2019-08-12,0,3,928
2019-08-13,0,3,932
2019-08-14,0,3,924
2019-08-15,0,3,934
2019-08-16,0,3,914
2019-08-17,0,3,921
2019-08-18,0,3,928
2019-08-19,0,3,938
2019-08-20,0,3,940
2019-08-21,0,3,933
2019-08-22,0,3,929
2019-08-23,0,3,917
2019-08-24,0,3,936
2019-08-25,0,3,917
2019-08-26,0,3,923
2019-08-27,0,3,933
2019-08-28,0,3,950
2019-08-29,0,3,942
2019-08-30,0,3,937
2019-08-31,0,3,943
2019-09-01,0,3,928
2019-09-02,0,3,930
2019-09-03,0,3,958
2019-09-04,0,3,935
2019-09-05,0,3,936
2019-09-06,0,3,935
2019-09-07,0,3,926
2019-09-08,0,3,944
2019-09-09,0,3,935
2019-09-10,0,3,946
2019-09-11,0,3,947
2019-09-12,0,3,943
2019-09-13,0,3,949
2019-09-14,0,3,935
2019-09-15,0,3,931
2019-09-16,0,3,933
2019-09-17,0,3,953
2019-09-18,0,3,952
2019-09-19,0,3,941
2019-09-20,0,3,926
2019-09-21,0,3,945
2019-09-22,0,3,925
2019-09-23,0,3,947
2019-09-24,0,3,964
2019-09-25,0,3,945
2019-09-26,0,3,943
2019-09-27,0,3,943
2019-09-28,0,3,936
2019-09-29,0,3,950
2019-09-30,0,3,930
2019-10-01,0,3,959
2019-10-02,0,3,965
2019-10-03,0,3,957
2019-10-04,0,3,935
2019-10-05,0,3,929
2019-10-06,0,3,931
2019-10-07,0,3,958
2019-10-08,0,3,937
2019-10-09,0,3,959
2019-10-10,0,3,950
2019-10-11,0,3,948
2019-10-12,0,3,932
2019-10-13,0,3,941
2019-10-14,0,3,936
2019-10-15,0,3,928
2019-10-16,0,3,947
2019-10-17,0,3,944
2019-10-18,0,3,938
2019-10-19,0,3,954
2019-10-20,0,3,949
2019-10-21,0,3,957
2019-10-22,0,3,935
2019-10-23,0,3,956
2019-10-24,0,3,955
2019-10-25,0,3,952
2019-10-26,0,3,958
2019-10-27,0,3,923
2019-10-28,0,3,942
2019-10-29,0,3,954
2019-10-30,0,3,948
2019-10-31,0,3,926
2019-11-01,0,3,938
2019-11-02,0,3,944
2019-11-03,0,3,928
2019-11-04,0,3,957
2019-11-05,0,3,941
2019-11-06,0,3,952
2019-11-07,0,3,955
2019-11-08,0,3,943
2019-11-09,0,3,932
2019-11-10,0,3,935
2019-11-11,0,3,938
2019-11-12,0,3,941
2019-11-13,0,3,946
2019-11-14,0,3,951
2019-11-15,0,3,929
2019-11-16,0,3,932
2019-11-17,0,3,929
2019-11-18,0,3,943
2019-11-19,0,3,943
2019-11-20,0,3,950
2019-11-21,0,3,927
2019-11-22,0,3,916
2019-11-23,0,3,939
2019-11-24,0,3,922
2019-11-25,0,3,930
2019-11-26,0,3,939
2019-11-27,0,3,937
2019-11-28,0,3,947
2019-11-29,0,3,912
2019-11-30,0,3,938
2019-12-01,0,3,908
2019-12-02,0,3,930
2019-12-03,0,3,941
2019-12-04,0,3,918
2019-12-05,0,3,937
2019-12-06,0,3,930
2019-12-07,0,3,927
2019-12-08,0,3,908
2019-12-09,0,3,925
2019-12-10,0,3,930
2019-12-11,0,3,924
2019-12-12,0,3,932
2019-12-13,0,3,910
2019-12-14,0,3,906
2019-12-15,0,3,920
2019-12-16,0,3,908
2019-12-17,0,3,932
2019-12-18,0,3,945
2019-12-19,0,3,912
2019-12-20,0,3,904
2019-12-21,0,3,917
2019-12-22,0,3,902
2019-12-23,0,3,915
2019-12-24,0,3,926
2019-12-25,0,3,932
2019-12-26,0,3,916
2019-12-27,0,3,926
2019-12-28,0,3,896
2019-12-29,0,3,904
2019-12-30,0,3,936
2019-12-31,0,3,918
2019-01-01,0,4,998
2019-01-02,0,4,1012
2019-01-03,0,4,989
2019-01-04,0,4,953
2019-01-05,0,4,981
2019-01-06,0,4,975
2019-01-07,0,4,977
2019-01-08,0,4,1004
2019-01-09,0,4,1008
2019-01-10,0,4,988
2019-01-11,0,4,975
2019-01-12,0,4,976
2019-01-13,0,4,959
2019-01-14,0,4,967
2019-01-15,0,4,994
2019-01-16,0,4,1008
2019-01-17,0,4,1000
2019-01-18,0,4,958
2019-01-19,0,4,957
2019-01-20,0,4,960
2019-01-21,0,4,976
2019-01-22,0,4,994
2019-01-23,0,4,999
2019-01-24,0,4,994
2019-01-25,0,4,957
2019-01-26,0,4,953
2019-01-27,0,4,962
2019-01-28,0,4,982
2019-01-29,0,4,1008
2019-01-30,0,4,1001
2019-01-31,0,4,982
2019-02-01,0,4,951
2019-02-02,0,4,955
2019-02-03,0,4,935
2019-02-04,0,4,964
2019-02-05,0,4,983
2019-02-06,0,4,993
2019-02-07,0,4,991
2019-02-08,0,4,942
2019-02-09,0,4,950
2019-02-10,0,4,944
2019-02-11,0,4,975
2019-02-12,0,4,980
2019-02-13,0,4,985
2019-02-14,0,4,957
2019-02-15,0,4,937
2019-02-16,0,4,923
2019-02-17,0,4,944
2019-02-18,0,4,959
2019-02-19,0,4,965
2019-02-20,0,4,971
2019-02-21,0,4,954
2019-02-22,0,4,941
2019-02-23,0,4,926
2019-02-24,0,4,955
2019-02-25,0,4,945
2019-02-26,0,4,979
2019-02-27,0,4,978
2019-02-28,0,4,965
2019-03-01,0,4,950
2019-03-02,0,4,927
2019-03-03,0,4,930
2019-03-04,0,4,954
2019-03-05,0,4,946
2019-03-06,0,4,970
2019-03-07,0,4,957
2019-03-08,0,4,935
2019-03-09,0,4,913
2019-03-10,0,4,932
2019-03-11,0,4,921
2019-03-12,0,4,964
2019-03-13,0,4,965
2019-03-14,0,4,957
2019-03-15,0,4,942
2019-03-16,0,4,920
2019-03-17,0,4,926
2019-03-18,0,4,938
2019-03-19,0,4,956
2019-03-20,0,4,959
2019-03-21,0,4,958
2019-03-22,0,4,926
2019-03-23,0,4,914
2019-03-24,0,4,897
2019-03-25,0,4,947
2019-03-26,0,4,944
2019-03-27,0,4,951
2019-03-28,0,4,930
2019-03-29,0,4,916
2019-03-30,0,4,895
2019-03-31,0,4,906
2019-04-01,0,4,921
2019-04-02,0,4,952
2019-04-03,0,4,939
2019-04-04,0,4,925
2019-04-05,0,4,893
2019-04-06,0,4,896
2019-04-07,0,4,884
2019-04-08,0,4,926
2019-04-09,0,4,932
2019-04-10,0,4,934
2019-04-11,0,4,937
2019-04-12,0,4,910
2019-04-13,0,4,905
2019-04-14,0,4,914
2019-04-15,0,4,903
2019-04-16,0,4,899
2019-04-17,0,4,936
2019-04-18,0,4,900
2019-04-19,0,4,899
2019-04-20,0,4,908
2019-04-21,0,4,893
2019-04-22,0,4,901
2019-04-23,0,4,926
2019-04-24,0,4,929
2019-04-25,0,4,922
2019-04-26,0,4,885
2019-04-27,0,4,870
2019-04-28,0,4,896
2019-04-29,0,4,904
2019-04-30,0,4,928
2019-05-01,0,4,906
2019-05-02,0,4,919
2019-05-03,0,4,891
2019-05-04,0,4,870
2019-05-05,0,4,878
2019-05-06,0,4,880
2019-05-07,0,4,917
2019-05-08,0,4,894
2019-05-09,0,4,907
2019-05-10,0,4,887
2019-05-11,0,4,843
2019-05-12,0,4,873
2019-05-13,0,4,891
2019-05-14,0,4,909
2019-05-15,0,4,907
2019-05-16,0,4,880
2019-05-17,0,4,869
2019-05-18,0,4,881
2019-05-19,0,4,865
2019-05-20,0,4,884
2019-05-21,0,4,885
2019-05-22,0,4,902
2019-05-23,0,4,877
2019-05-24,0,4,878
2019-05-25,0,4,867
2019-05-26,0,4,868
2019-05-27,0,4,874
2019-05-28,0,4,903
2019-05-29,0,4,892
2019-05-30,0,4,892
2019-05-31,0,4,874
2019-06-01,0,4,846
2019-06-02,0,4,843
2019-06-03,0,4,854
2019-06-04,0,4,882
2019-06-05,0,4,884
2019-06-06,0,4,896
2019-06-07,0,4,864
2019-06-08,0,4,854
2019-06-09,0,4,845
2019-06-10,0,4,878
2019-06-11,0,4,895
2019-06-12,0,4,884
2019-06-13,0,4,893
2019-06-14,0,4,861
2019-06-15,0,4,846
2019-06-16,0,4,851
2019-06-17,0,4,878
2019-06-18,0,4,882
2019-06-19,0,4,909
2019-06-20,0,4,880
2019-06-21,0,4,861
2019-06-22,0,4,870
2019-06-23,0,4,858
2019-06-24,0,4,856
2019-06-25,0,4,891
2019-06-26,0,4,888
2019-06-27,0,4,864
2019-06-28,0,4,861
2019-06-29,0,4,846
2019-06-30,0,4,861
2019-07-01,0,4,864
2019-07-02,0,4,893
2019-07-03,0,4,887
2019-07-04,0,4,898
2019-07-05,0,4,872
2019-07-06,0,4,872
2019-07-07,0,4,860
2019-07-08,0,4,892
2019-07-09,0,4,886
2019-07-10,0,4,898
2019-07-11,0,4,883
2019-07-12,0,4,855
2019-07-13,0,4,860
2019-07-14,0,4,839
2019-07-15,0,4,861
2019-07-16,0,4,903
2019-07-17,0,4,889
2019-07-18,0,4,889
2019-07-19,0,4,886
2019-07-20,0,4,845
2019-07-21,0,4,858
2019-07-22,0,4,882
2019-07-23,0,4,874
2019-07-24,0,4,902
2019-07-25,0,4,902
2019-07-26,0,4,865
2019-07-27,0,4,849
2019-07-28,0,4,856
2019-07-29,0,4,884
2019-07-30,0,4,886
2019-07-31,0,4,911
2019-08-01,0,4,861
2019-08-02,0,4,870
2019-08-03,0,4,856
2019-08-04,0,4,867
2019-08-05,0,4,873
2019-08-06,0,4,912
2019-08-07,0,4,900
2019-08-08,0,4,893
2019-08-09,0,4,874
2019-08-10,0,4,864
2019-08-11,0,4,859
2019-08-12,0,4,890
2019-08-13,0,4,907
2019-08-14,0,4,916
2019-08-15,0,4,888
2019-08-16,0,4,891
2019-08-17,0,4,872
2019-08-18,0,4,873
2019-08-19,0,4,895
2019-08-20,0,4,903
2019-08-21,0,4,921
2019-08-22,0,4,887
2019-08-23,0,4,879
2019-08-24,0,4,866
2019-08-25,0,4,882
2019-08-26,0,4,908
2019-08-27,0,4,915
2019-08-28,0,4,901
2019-08-29,0,4,902
2019-08-30,0,4,897
2019-08-31,0,4,863
2019-09-01,0,4,897
2019-09-02,0,4,874
2019-09-03,0,4,893
2019-09-04,0,4,940
2019-09-05,0,4,909
2019-09-06,0,4,886
2019-09-07,0,4,883
2019-09-08,0,4,891
2019-09-09,0,4,899
2019-09-10,0,4,933
2019-09-11,0,4,938
2019-09-12,0,4,924
2019-09-13,0,4,885
2019-09-14,0,4,899
2019-09-15,0,4,906
2019-09-16,0,4,908
2019-09-17,0,4,938
2019-09-18,0,4,944
2019-09-19,0,4,949
2019-09-20,0,4,916
2019-09-21,0,4,886
2019-09-22,0,4,896
2019-09-23,0,4,927
2019-09-24,0,4,950
2019-09-25,0,4,950
2019-09-26,0,4,934
2019-09-27,0,4,928
2019-09-28,0,4,924
2019-09-29,0,4,909
2019-09-30,0,4,923
2019-10-01,0,4,933
2019-10-02,0,4,963
2019-10-03,0,4,943
2019-10-04,0,4,935
2019-10-05,0,4,898
2019-10-06,0,4,899
2019-10-07,0,4,950
2019-10-08,0,4,954
2019-10-09,0,4,951
2019-10-10,0,4,947
2019-10-11,0,4,944
2019-10-12,0,4,931
2019-10-13,0,4,911
2019-10-14,0,4,942
2019-10-15,0,4,959
2019-10-16,0,4,971
2019-10-17,0,4,969
2019-10-18,0,4,941
2019-10-19,0,4,938
2019-10-20,0,4,933
2019-10-21,0,4,950
2019-10-22,0,4,977
2019-10-23,0,4,959
2019-10-24,0,4,966
2019-10-25,0,4,930
2019-10-26,0,4,930
2019-10-27,0,4,929
2019-10-28,0,4,956
2019-10-29,0,4,1002
2019-10-30,0,4,987
2019-10-31,0,4,958
2019-11-01,0,4,955
2019-11-02,0,4,942
2019-11-03,0,4,946
2019-11-04,0,4,980
2019-11-05,0,4,989
2019-11-06,0,4,992
2019-11-07,0,4,969
2019-11-08,0,4,969
2019-11-09,0,4,939
2019-11-10,0,4,966
2019-11-11,0,4,977
2019-11-12,0,4,984
2019-11-13,0,4,994
2019-11-14,0,4,989
2019-11-15,0,4,962
2019-11-16,0,4,958
2019-11-17,0,4,936
2019-11-18,0,4,977
2019-11-19,0,4,982
2019-11-20,0,4,994
2019-11-21,0,4,988
2019-11-22,0,4,970
2019-11-23,0,4,962
2019-11-24,0,4,952
2019-11-25,0,4,977
2019-11-26,0,4,1000
2019-11-27,0,4,1005
2019-11-28,0,4,1015
2019-11-29,0,4,964
2019-11-30,0,4,948
2019-12-01,0,4,967
2019-12-02,0,4,958
2019-12-03,0,4,996
2019-12-04,0,4,1013
2019-12-05,0,4,993
2019-12-06,0,4,974
2019-12-07,0,4,970
2019-12-08,0,4,963
2019-12-09,0,4,976
2019-12-10,0,4,997
2019-12-11,0,4,998
2019-12-12,0,4,993
2019-12-13,0,4,983
2019-12-14,0,4,980
2019-12-15,0,4,975
2019-12-16,0,4,995
2019-12-17,0,4,1023
2019-12-18,0,4,1013
2019-12-19,0,4,1008
2019-12-20,0,4,978
2019-12-21,0,4,973
2019-12-22,0,4,977
2019-12-23,0,4,1014
2019-12-24,0,4,1018
2019-12-25,0,4,1025
2019-12-26,0,4,990
2019-12-27,0,4,992
2019-12-28,0,4,970
2019-12-29,0,4,991
2019-12-30,0,4,997
2019-12-31,0,4,1004
2019-01-01,0,5,955
2019-01-02,0,5,952
2019-01-03,0,5,961
2019-01-04,0,5,958
2019-01-05,0,5,957
2019-01-06,0,5,954
2019-01-07,0,5,956
2019-01-08,0,5,966
2019-01-09,0,5,975
2019-01-10,0,5,952
2019-01-11,0,5,959
2019-01-12,0,5,951
2019-01-13,0,5,949
2019-01-14,0,5,969
2019-01-15,0,5,965
2019-01-16,0,5,961
2019-01-17,0,5,962
2019-01-18,0,5,947
2019-01-19,0,5,946
2019-01-20,0,5,952
2019-01-21,0,5,949
2019-01-22,0,5,944
2019-01-23,0,5,965
2019-01-24,0,5,946
2019-01-25,0,5,964
2019-01-26,0,5,959
2019-01-27,0,5,948
2019-01-28,0,5,959
2019-01-29,0,5,964
2019-01-30,0,5,948
2019-01-31,0,5,969
2019-02-01,0,5,971
2019-02-02,0,5,950
2019-02-03,0,5,941
2019-02-04,0,5,945
2019-02-05,0,5,971
2019-02-06,0,5,956
2019-02-07,0,5,962
2019-02-08,0,5,967
2019-02-09,0,5,959
2019-02-10,0,5,955
2019-02-11,0,5,970
2019-02-12,0,5,963
2019-02-13,0,5,959
2019-02-14,0,5,965
2019-02-15,0,5,956
2019-02-16,0,5,975
2019-02-17,0,5,950
2019-02-18,0,5,958
2019-02-19,0,5,975
2019-02-20,0,5,965
2019-02-21,0,5,944
2019-02-22,0,5,974
2019-02-23,0,5,969
2019-02-24,0,5,960
2019-02-25,0,5,960
2019-02-26,0,5,960
2019-02-27,0,5,958
2019-02-28,0,5,962
2019-03-01,0,5,941
2019-03-02,0,5,952
2019-03-03,0,5,945
2019-03-04,0,5,962
2019-03-05,0,5,974
2019-03-06,0,5,970
2019-03-07,0,5,967
2019-03-08,0,5,961
2019-03-09,0,5,949
2019-03-10,0,5,948
2019-03-11,0,5,947
2019-03-12,0,5,963
2019-03-13,0,5,975
2019-03-14,0,5,966
2019-03-15,0,5,964
2019-03-16,0,5,960
2019-03-17,0,5,945
2019-03-18,0,5,941
2019-03-19,0,5,970
2019-03-20,0,5,951
2019-03-21,0,5,965
2019-03-22,0,5,942
2019-03-23,0,5,959
2019-03-24,0,5,955
2019-03-25,0,5,943
2019-03-26,0,5,967
2019-03-27,0,5,970
2019-03-28,0,5,937
2019-03-29,0,5,954
2019-03-30,0,5,954
2019-03-31,0,5,964
2019-04-01,0,5,968
2019-04-02,0,5,967
2019-04-03,0,5,966
2019-04-04,0,5,965
2019-04-05,0,5,957
2019-04-06,0,5,958
2019-04-07,0,5,955
2019-04-08,0,5,965
2019-04-09,0,5,966
2019-04-10,0,5,952
2019-04-11,0,5,965
2019-04-12,0,5,947
2019-04-13,0,5,951
2019-04-14,0,5,929
2019-04-15,0,5,942
2019-04-16,0,5,958
2019-04-17,0,5,962
2019-04-18,0,5,942
2019-04-19,0,5,957
2019-04-20,0,5,959
2019-04-21,0,5,949
2019-04-22,0,5,928
2019-04-23,0,5,960
2019-04-24,0,5,956
2019-04-25,0,5,947
2019-04-26,0,5,947
2019-04-27,0,5,961
2019-04-28,0,5,937
2019-04-29,0,5,966
2019-04-30,0,5,962
2019-05-01,0,5,979
2019-05-02,0,5,950
2019-05-03,0,5,954
2019-05-04,0,5,946
2019-05-05,0,5,944
2019-05-06,0,5,961
2019-05-07,0,5,955
2019-05-08,0,5,954
2019-05-09,0,5,943
2019-05-10,0,5,956
2019-05-11,0,5,966
2019-05-12,0,5,941
2019-05-13,0,5,956
2019-05-14,0,5,949
2019-05-15,0,5,955
2019-05-16,0,5,953
2019-05-17,0,5,941
2019-05-18,0,5,958
2019-05-19,0,5,952
2019-05-20,0,5,967
2019-05-21,0,5,968
2019-05-22,0,5,954
2019-05-23,0,5,955
2019-05-24,0,5,948
2019-05-25,0,5,937
2019-05-26,0,5,944
2019-05-27,0,5,957
2019-05-28,0,5,956
2019-05-29,0,5,942
2019-05-30,0,5,956
2019-05-31,0,5,944
2019-06-01,0,5,952
2019-06-02,0,5,940
2019-06-03,0,5,953
2019-06-04,0,5,939
2019-06-05,0,5,958
2019-06-06,0,5,960
2019-06-07,0,5,954
2019-06-08,0,5,930
2019-06-09,0,5,922
2019-06-10,0,5,944
2019-06-11,0,5,947
2019-06-12,0,5,955
2019-06-13,0,5,942
2019-06-14,0,5,944
2019-06-15,0,5,944
2019-06-16,0,5,950
2019-06-17,0,5,947
2019-06-18,0,5,962
2019-06-19,0,5,977
2019-06-20,0,5,948
2019-06-21,0,5,960
2019-06-22,0,5,948
2019-06-23,0,5,941
2019-06-24,0,5,927
2019-06-25,0,5,957
2019-06-26,0,5,948
2019-06-27,0,5,965
2019-06-28,0,5,945
2019-06-29,0,5,952
2019-06-30,0,5,937
2019-07-01,0,5,950
2019-07-02,0,5,953
2019-07-03,0,5,973
2019-07-04,0,5,968
2019-07-05,0,5,960
2019-07-06,0,5,937
2019-07-07,0,5,953
2019-07-08,0,5,956
2019-07-09,0,5,955
2019-07-10,0,5,965
2019-07-11,0,5,964
2019-07-12,0,5,965
2019-07-13,0,5,953
2019-07-14,0,5,943
2019-07-15,0,5,961
2019-07-16,0,5,961
2019-07-17,0,5,962
2019-07-18,0,5,960
2019-07-19,0,5,943
2019-07-20,0,5,930
2019-07-21,0,5,935
2019-07-22,0,5,962
2019-07-23,0,5,967
2019-07-24,0,5,968
2019-07-25,0,5,949
2019-07-26,0,5,951
2019-07-27,0,5,951
2019-07-28,0,5,944
2019-07-29,0,5,945
2019-07-30,0,5,972
2019-07-31,0,5,966
2019-08-01,0,5,961
2019-08-02,0,5,963
2019-08-03,0,5,946
2019-08-04,0,5,936
2019-08-05,0,5,949
2019-08-06,0,5,951
2019-08-07,0,5,962
2019-08-08,0,5,952
2019-08-09,0,5,949
2019-08-10,0,5,958
2019-08-11,0,5,958
2019-08-12,0,5,962
2019-08-13,0,5,954
2019-08-14,0,5,967
2019-08-15,0,5,952
2019-08-16,0,5,959
2019-08-17,0,5,948
2019-08-18,0,5,964
2019-08-19,0,5,952
2019-08-20,0,5,962
2019-08-21,0,5,960
2019-08-22,0,5,961
2019-08-23,0,5,969
2019-08-24,0,5,964
2019-08-25,0,5,941
2019-08-26,0,5,945
2019-08-27,0,5,964
2019-08-28,0,5,970
2019-08-29,0,5,968
2019-08-30,0,5,939
2019-08-31,0,5,947
2019-09-01,0,5,958
2019-09-02,0,5,958
2019-09-03,0,5,982
2019-09-04,0,5,969
2019-09-05,0,5,976
2019-09-06,0,5,957
2019-09-07,0,5,966
2019-09-08,0,5,957
2019-09-09,0,5,963
2019-09-10,0,5,971
2019-09-11,0,5,967
2019-09-12,0,5,950
2019-09-13,0,5,940
2019-09-14,0,5,967
2019-09-15,0,5,963
2019-09-16,0,5,962
2019-09-17,0,5,978
2019-09-18,0,5,961
2019-09-19,0,5,972
2019-09-20,0,5,980
2019-09-21,0,5,964
2019-09-22,0,5,964
2019-09-23,0,5,966
2019-09-24,0,5,979
2019-09-25,0,5,975
2019-09-26,0,5,983
2019-09-27,0,5,969
2019-09-28,0,5,949
2019-09-29,0,5,967
2019-09-30,0,5,1006
2019-10-01,0,5,958
2019-10-02,0,5,975
2019-10-03,0,5,963
2019-10-04,0,5,980
2019-10-05,0,5,969
2019-10-06,0,5,965
2019-10-07,0,5,965
2019-10-08,0,5,986
2019-10-09,0,5,989
2019-10-10,0,5,970
2019-10-11,0,5,963
2019-10-12,0,5,976
2019-10-13,0,5,959
2019-10-14,0,5,970
2019-10-15,0,5,991
2019-10-16,0,5,979
2019-10-17,0,5,961
2019-10-18,0,5,966
2019-10-19,0,5,981
2019-10-20,0,5,974
2019-10-21,0,5,973
2019-10-22,0,5,994
2019-10-23,0,5,971
2019-10-24,0,5,981
2019-10-25,0,5,969
2019-10-26,0,5,981
2019-10-27,0,5,973
2019-10-28,0,5,972
2019-10-29,0,5,977
2019-10-30,0,5,985
2019-10-31,0,5,993
2019-11-01,0,5,975
2019-11-02,0,5,991
2019-11-03,0,5,969
2019-11-04,0,5,972
2019-11-05,0,5,978
2019-11-06,0,5,963
